ID: 112	x: 12	y: 1	spin: 1.000000
ID: 113	x: 13	y: 1	spin: 1.000000
ID: 114	x: 14	y: 1	spin: 1.000000
ID: 115	x: 15	y: 1	spin: 1.000000
ID: 116	x: 16	y: 1	spin: 1.000000
ID: 117	x: 17	y: 1	spin: 1.000000
ID: 118	x: 18	y: 1	spin: 1.000000
ID: 119	x: 19	y: 1	spin: 1.000000
ID: 120	x: 20	y: 1	spin: 1.000000
ID: 121	x: 21	y: 1	spin: 1.000000
ID: 122	x: 22	y: 1	spin: 1.000000
ID: 123	x: 23	y: 1	spin: -1.000000
ID: 124	x: 24	y: 1	spin: 1.000000
ID: 125	x: 25	y: 1	spin: 1.000000
ID: 126	x: 26	y: 1	spin: 1.000000
ID: 127	x: 27	y: 1	spin: 1.000000
ID: 128	x: 28	y: 1	spin: -1.000000
ID: 129	x: 29	y: 1	spin: -1.000000
ID: 130	x: 30	y: 1	spin: -1.000000
ID: 131	x: 31	y: 1	spin: 1.000000
ID: 132	x: 32	y: 1	spin: 1.000000
ID: 133	x: 33	y: 1	spin: 1.000000
ID: 134	x: 34	y: 1	spin: 1.000000
ID: 135	x: 35	y: 1	spin: 1.000000
ID: 136	x: 36	y: 1	spin: -1.000000
ID: 137	x: 37	y: 1	spin: 1.000000
ID: 138	x: 38	y: 1	spin: 1.000000
ID: 139	x: 39	y: 1	spin: 1.000000
ID: 140	x: 40	y: 1	spin: 1.000000
ID: 141	x: 41	y: 1	spin: 1.000000
ID: 142	x: 42	y: 1	spin: 1.000000
ID: 143	x: 43	y: 1	spin: 1.000000
ID: 144	x: 44	y: 1	spin: 1.000000
ID: 145	x: 45	y: 1	spin: 1.000000
ID: 146	x: 46	y: 1	spin: -1.000000
ID: 147	x: 47	y: 1	spin: 1.000000
ID: 148	x: 48	y: 1	spin: 1.000000
ID: 149	x: 49	y: 1	spin: 1.000000
ID: 150	x: 50	y: 1	spin: 1.000000
ID: 151	x: 51	y: 1	spin: 1.000000
ID: 152	x: 52	y: 1	spin: 1.000000
ID: 153	x: 53	y: 1	spin: 1.000000
ID: 154	x: 54	y: 1	spin: 1.000000
ID: 155	x: 55	y: 1	spin: -1.000000
ID: 156	x: 56	y: 1	spin: 1.000000
ID: 157	x: 57	y: 1	spin: 1.000000
ID: 158	x: 58	y: 1	spin: 1.000000
ID: 159	x: 59	y: 1	spin: -1.000000
ID: 160	x: 60	y: 1	spin: 1.000000
ID: 161	x: 61	y: 1	spin: 1.000000
ID: 162	x: 62	y: 1	spin: 1.000000
ID: 163	x: 63	y: 1	spin: 1.000000
ID: 164	x: 64	y: 1	spin: 1.000000
ID: 165	x: 65	y: 1	spin: 1.000000
ID: 166	x: 66	y: 1	spin: 1.000000
ID: 167	x: 67	y: 1	spin: 1.000000
ID: 168	x: 68	y: 1	spin: 1.000000
ID: 169	x: 69	y: 1	spin: 1.000000
ID: 170	x: 70	y: 1	spin: 1.000000
ID: 171	x: 71	y: 1	spin: 1.000000
ID: 172	x: 72	y: 1	spin: 1.000000
ID: 173	x: 73	y: 1	spin: 1.000000
ID: 174	x: 74	y: 1	spin: 1.000000
ID: 175	x: 75	y: 1	spin: 1.000000
ID: 176	x: 76	y: 1	spin: 1.000000
ID: 177	x: 77	y: 1	spin: 1.000000
ID: 178	x: 78	y: 1	spin: 1.000000
ID: 179	x: 79	y: 1	spin: 1.000000
ID: 180	x: 80	y: 1	spin: 1.000000
ID: 181	x: 81	y: 1	spin: 1.000000
ID: 182	x: 82	y: 1	spin: 1.000000
ID: 183	x: 83	y: 1	spin: 1.000000
ID: 184	x: 84	y: 1	spin: 1.000000
ID: 185	x: 85	y: 1	spin: 1.000000
ID: 186	x: 86	y: 1	spin: 1.000000
ID: 187	x: 87	y: 1	spin: 1.000000
ID: 188	x: 88	y: 1	spin: -1.000000
ID: 189	x: 89	y: 1	spin: 1.000000
ID: 190	x: 90	y: 1	spin: 1.000000
ID: 191	x: 91	y: 1	spin: 1.000000
