6.100000	0.010468	
6.150000	0.010383	
6.200000	0.010299	
6.250000	0.010217	
6.300000	0.010136	
6.350000	0.010056	
6.400000	0.009977	
6.450000	0.009900	
6.500000	0.009824	
6.550000	0.009749	
6.600000	0.009675	
6.650000	0.009602	
6.700000	0.009530	
6.750000	0.009460	
6.800000	0.009390	
6.850000	0.009322	
6.900000	0.009254	
6.950000	0.009188	
7.000000	0.009122	
7.050000	0.009057	
7.100000	0.008994	
7.150000	0.008931	
7.200000	0.008869	
7.250000	0.008807	
7.300000	0.008747	
7.350000	0.008688	
7.400000	0.008629	
7.450000	0.008571	
7.500000	0.008514	
7.550000	0.008458	
7.600000	0.008402	
7.650000	0.008347	
7.700000	0.008293	
7.750000	0.008239	
7.800000	0.008186	
7.850000	0.008134	
7.900000	0.008083	
7.950000	0.008032	
8.000000	0.007982	
8.050000	0.007932	
8.100000	0.007883	
8.150000	0.007835	
8.200000	0.007787	
8.250000	0.007740	
8.300000	0.007693	
8.350000	0.007647	
8.400000	0.007602	
8.450000	0.007557	
8.500000	0.007512	
8.550000	0.007468	
8.600000	0.007425	
8.650000	0.007382	
8.700000	0.007340	
8.750000	0.007298	
8.800000	0.007256	
8.850000	0.007215	
8.900000	0.007175	
8.950000	0.007135	
9.000000	0.007095	
9.050000	0.007056	
9.100000	0.007017	
9.150000	0.006979	
9.200000	0.006941	
9.250000	0.006903	
9.300000	0.006866	
9.350000	0.006829	
9.400000	0.006793	
9.450000	0.006757	
9.500000	0.006721	
9.550000	0.006686	
9.600000	0.006651	
9.650000	0.006617	
9.700000	0.006583	
9.750000	0.006549	
9.800000	0.006516	
9.850000	0.006483	
9.900000	0.006450	
9.950000	0.006418	
10.000000	0.006385	
10.050000	0.006354	
10.100000	0.006322	
10.150000	0.006291	
10.200000	0.006260	
10.250000	0.006230	
10.300000	0.006199	
10.350000	0.006169	
10.400000	0.006140	
10.450000	0.006110	
10.500000	0.006081	
10.550000	0.006053	
10.600000	0.006024	
10.650000	0.005996	
10.700000	0.005968	
10.750000	0.005940	
10.800000	0.005912	
10.850000	0.005885	
10.900000	0.005858	
10.950000	0.005831	
11.000000	0.005805	
11.050000	0.005779	
11.100000	0.005753	
11.150000	0.005727	
11.200000	0.005701	
11.250000	0.005676	
11.300000	0.005651	
11.350000	0.005626	
11.400000	0.005601	
11.450000	0.005577	
11.500000	0.005553	
11.550000	0.005529	
11.600000	0.005505	
11.650000	0.005481	
11.700000	0.005458	
11.750000	0.005434	
11.800000	0.005411	
11.850000	0.005389	
11.900000	0.005366	
11.950000	0.005343	
12.000000	0.005321	
12.050000	0.005299	
12.100000	0.005277	
12.150000	0.005255	
12.200000	0.005234	
12.250000	0.005213	
12.300000	0.005191	
12.350000	0.005170	
12.400000	0.005150	
12.450000	0.005129	
12.500000	0.005108	
12.550000	0.005088	
12.600000	0.005068	
12.650000	0.005048	
12.700000	0.005028	
12.750000	0.005008	
12.800000	0.004989	
12.850000	0.004969	
12.900000	0.004950	
12.950000	0.004931	
13.000000	0.004912	
13.050000	0.004893	
13.100000	0.004874	
13.150000	0.004856	
13.200000	0.004837	
13.250000	0.004819	
13.300000	0.004801	
13.350000	0.004783	
13.400000	0.004765	
13.450000	0.004748	
13.500000	0.004730	
13.550000	0.004712	
13.600000	0.004695	
13.650000	0.004678	
13.700000	0.004661	
13.750000	0.004644	
13.800000	0.004627	
13.850000	0.004610	
13.900000	0.004594	
13.950000	0.004577	
14.000000	0.004561	
14.050000	0.004545	
14.100000	0.004529	
14.150000	0.004513	
14.200000	0.004497	
14.250000	0.004481	
14.300000	0.004465	
14.350000	0.004450	
14.400000	0.004434	
14.450000	0.004419	
14.500000	0.004404	
14.550000	0.004389	
14.600000	0.004374	
14.650000	0.004359	
14.700000	0.004344	
14.750000	0.004329	
14.800000	0.004314	
14.850000	0.004300	
14.900000	0.004286	
14.950000	0.004271	
15.000000	0.004257	
15.050000	0.004243	
15.100000	0.004229	
15.150000	0.004215	
15.200000	0.004201	
15.250000	0.004187	
15.300000	0.004173	
15.350000	0.004160	
15.400000	0.004146	
15.450000	0.004133	
15.500000	0.004120	
15.550000	0.004106	
15.600000	0.004093	
15.650000	0.004080	
15.700000	0.004067	
15.750000	0.004054	
15.800000	0.004041	
15.850000	0.004029	
15.900000	0.004016	
15.950000	0.004003	
16.000000	0.003991	
16.050000	0.003978	
16.100000	0.003966	
16.150000	0.003954	
16.200000	0.003942	
16.250000	0.003930	
16.300000	0.003917	
16.350000	0.003905	
16.400000	0.003894	
16.450000	0.003882	
16.500000	0.003870	
16.550000	0.003858	
16.600000	0.003847	
16.650000	0.003835	
16.700000	0.003824	
16.750000	0.003812	
16.800000	0.003801	
16.850000	0.003790	
16.900000	0.003778	
16.950000	0.003767	
17.000000	0.003756	
17.050000	0.003745	
17.100000	0.003734	
17.150000	0.003723	
17.200000	0.003712	
17.250000	0.003702	
17.300000	0.003691	
17.350000	0.003680	
17.400000	0.003670	
17.450000	0.003659	
17.500000	0.003649	
17.550000	0.003638	
17.600000	0.003628	
17.650000	0.003618	
17.700000	0.003608	
17.750000	0.003597	
17.800000	0.003587	
17.850000	0.003577	
17.900000	0.003567	
17.950000	0.003557	
18.000000	0.003548	
18.050000	0.003538	
18.100000	0.003528	
18.150000	0.003518	
18.200000	0.003509	
18.250000	0.003499	
18.300000	0.003489	
18.350000	0.003480	
18.400000	0.003470	
18.450000	0.003461	
18.500000	0.003452	
18.550000	0.003442	
18.600000	0.003433	
18.650000	0.003424	
18.700000	0.003415	
18.750000	0.003406	
18.800000	0.003397	
18.850000	0.003388	
18.900000	0.003379	
18.950000	0.003370	
19.000000	0.003361	
19.050000	0.003352	
19.100000	0.003343	
19.150000	0.003335	
19.200000	0.003326	
19.250000	0.003317	
19.300000	0.003309	
19.350000	0.003300	
19.400000	0.003292	
19.450000	0.003283	
19.500000	0.003275	
19.550000	0.003266	
19.600000	0.003258	
19.650000	0.003250	
19.700000	0.003242	
19.750000	0.003233	
19.800000	0.003225	
19.850000	0.003217	
19.900000	0.003209	
19.950000	0.003201	
20.000000	0.003193	
20.050000	0.003185	
20.100000	0.003177	
20.150000	0.003169	
20.200000	0.003161	
20.250000	0.003154	
20.300000	0.003146	
20.350000	0.003138	
20.400000	0.003131	
20.450000	0.003123	
20.500000	0.003116	
20.550000	0.003108	
20.600000	0.003101	
20.650000	0.003094	
20.700000	0.003086	
20.750000	0.003079	
20.800000	0.003072	
20.850000	0.003065	
20.900000	0.003058	
20.950000	0.003050	
21.000000	0.003043	
21.050000	0.003036	
21.100000	0.003029	
21.150000	0.003022	
21.200000	0.003015	
21.250000	0.003008	
21.300000	0.003002	
21.350000	0.002995	
21.400000	0.002988	
21.450000	0.002981	
21.500000	0.002975	
21.550000	0.002968	
21.600000	0.002961	
21.650000	0.002955	
21.700000	0.002948	
21.750000	0.002941	
21.800000	0.002935	
21.850000	0.002929	
21.900000	0.002922	
21.950000	0.002916	
22.000000	0.002909	
22.050000	0.002903	
22.100000	0.002897	
22.150000	0.002890	
22.200000	0.002884	
22.250000	0.002878	
22.300000	0.002872	
22.350000	0.002866	
22.400000	0.002860	
22.450000	0.002854	
22.500000	0.002848	
22.550000	0.002842	
22.600000	0.002836	
22.650000	0.002830	
22.700000	0.002824	
22.750000	0.002818	
22.800000	0.002812	
22.850000	0.002806	
22.900000	0.002800	
22.950000	0.002795	
23.000000	0.002789	
23.050000	0.002783	
23.100000	0.002778	
23.150000	0.002772	
23.200000	0.002767	
23.250000	0.002761	
23.300000	0.002755	
23.350000	0.002750	
23.400000	0.002744	
23.450000	0.002739	
23.500000	0.002734	
23.550000	0.002728	
23.600000	0.002723	
23.650000	0.002718	
23.700000	0.002712	
23.750000	0.002707	
23.800000	0.002702	
23.850000	0.002697	
23.900000	0.002692	
23.950000	0.002686	
24.000000	0.002681	
24.050000	0.002676	
24.100000	0.002671	
24.150000	0.002666	
24.200000	0.002661	
24.250000	0.002656	
24.300000	0.002651	
24.350000	0.002647	
24.400000	0.002642	
24.450000	0.002637	
24.500000	0.002632	
24.550000	0.002627	
24.600000	0.002623	
24.650000	0.002618	
24.700000	0.002613	
24.750000	0.002608	
24.800000	0.002604	
24.850000	0.002599	
24.900000	0.002595	
24.950000	0.002590	
25.000000	0.002586	
25.050000	0.002581	
25.100000	0.002577	
25.150000	0.002572	
25.200000	0.002568	
25.250000	0.002563	
25.300000	0.002559	
25.350000	0.002555	
25.400000	0.002550	
25.450000	0.002546	
25.500000	0.002542	
25.550000	0.002538	
25.600000	0.002534	
25.650000	0.002529	
25.700000	0.002525	
25.750000	0.002521	
25.800000	0.002517	
25.850000	0.002513	
25.900000	0.002509	
25.950000	0.002505	
26.000000	0.002501	
