FD: 1.351000	thetha: 1.699683
FD: 1.351000	thetha: 1.691075
FD: 1.351000	thetha: 1.698981
FD: 1.351000	thetha: 1.690373
FD: 1.351000	thetha: 1.698279
FD: 1.351000	thetha: 1.689670
FD: 1.351000	thetha: 1.697577
FD: 1.351000	thetha: 1.696875
FD: 1.351000	thetha: 1.696172
FD: 1.351000	thetha: 1.695470
FD: 1.351000	thetha: 1.694768
FD: 1.351000	thetha: 1.694066
FD: 1.351000	thetha: 1.693363
FD: 1.351000	thetha: 1.701268
FD: 1.351000	thetha: 1.692661
FD: 1.351000	thetha: 1.700566
FD: 1.351000	thetha: 1.691959
FD: 1.351000	thetha: 1.699864
FD: 1.351000	thetha: 1.691256
FD: 1.351000	thetha: 1.699162
FD: 1.351000	thetha: 1.690554
FD: 1.351000	thetha: 1.698460
FD: 1.351000	thetha: 1.689852
FD: 1.351000	thetha: 1.697758
FD: 1.351000	thetha: 1.697056
FD: 1.352000	thetha: 1.695067
FD: 1.352000	thetha: 1.686439
FD: 1.352000	thetha: 1.694364
FD: 1.352000	thetha: 1.685735
FD: 1.352000	thetha: 1.693660
FD: 1.352000	thetha: 1.685031
FD: 1.352000	thetha: 1.692956
FD: 1.352000	thetha: 1.692252
FD: 1.352000	thetha: 1.691548
FD: 1.352000	thetha: 1.690845
FD: 1.352000	thetha: 1.690141
FD: 1.352000	thetha: 1.689437
FD: 1.352000	thetha: 1.688733
FD: 1.352000	thetha: 1.696656
FD: 1.352000	thetha: 1.688029
FD: 1.352000	thetha: 1.695953
FD: 1.352000	thetha: 1.687325
FD: 1.352000	thetha: 1.695249
FD: 1.352000	thetha: 1.686621
FD: 1.352000	thetha: 1.694545
FD: 1.352000	thetha: 1.685917
FD: 1.352000	thetha: 1.693842
FD: 1.352000	thetha: 1.685213
FD: 1.352000	thetha: 1.693138
FD: 1.352000	thetha: 1.692434
FD: 1.353000	thetha: 1.690574
FD: 1.353000	thetha: 1.681926
FD: 1.353000	thetha: 1.689868
FD: 1.353000	thetha: 1.681220
FD: 1.353000	thetha: 1.689163
FD: 1.353000	thetha: 1.680514
FD: 1.353000	thetha: 1.688458
FD: 1.353000	thetha: 1.687752
FD: 1.353000	thetha: 1.687047
FD: 1.353000	thetha: 1.686341
FD: 1.353000	thetha: 1.685636
FD: 1.353000	thetha: 1.684930
FD: 1.353000	thetha: 1.684225
FD: 1.353000	thetha: 1.692166
FD: 1.353000	thetha: 1.683519
FD: 1.353000	thetha: 1.691461
FD: 1.353000	thetha: 1.682814
FD: 1.353000	thetha: 1.690756
FD: 1.353000	thetha: 1.682108
FD: 1.353000	thetha: 1.690051
FD: 1.353000	thetha: 1.681402
FD: 1.353000	thetha: 1.689345
FD: 1.353000	thetha: 1.680697
FD: 1.353000	thetha: 1.688640
FD: 1.353000	thetha: 1.687934
FD: 1.354000	thetha: 1.686198
FD: 1.354000	thetha: 1.677531
FD: 1.354000	thetha: 1.685491
FD: 1.354000	thetha: 1.676824
FD: 1.354000	thetha: 1.684784
FD: 1.354000	thetha: 1.676116
FD: 1.354000	thetha: 1.684077
FD: 1.354000	thetha: 1.683370
FD: 1.354000	thetha: 1.682663
FD: 1.354000	thetha: 1.681956
FD: 1.354000	thetha: 1.681249
FD: 1.354000	thetha: 1.680542
FD: 1.354000	thetha: 1.679835
FD: 1.354000	thetha: 1.687794
FD: 1.354000	thetha: 1.679128
FD: 1.354000	thetha: 1.687088
FD: 1.354000	thetha: 1.678421
FD: 1.354000	thetha: 1.686381
FD: 1.354000	thetha: 1.677714
FD: 1.354000	thetha: 1.685674
FD: 1.354000	thetha: 1.677006
FD: 1.354000	thetha: 1.684967
FD: 1.354000	thetha: 1.676299
FD: 1.354000	thetha: 1.684260
FD: 1.354000	thetha: 1.683553
FD: 1.355000	thetha: 1.681937
FD: 1.355000	thetha: 1.673251
FD: 1.355000	thetha: 1.681229
FD: 1.355000	thetha: 1.672542
FD: 1.355000	thetha: 1.680520
FD: 1.355000	thetha: 1.671833
FD: 1.355000	thetha: 1.679812
FD: 1.355000	thetha: 1.679103
FD: 1.355000	thetha: 1.678395
FD: 1.355000	thetha: 1.677686
FD: 1.355000	thetha: 1.676977
FD: 1.355000	thetha: 1.676269
FD: 1.355000	thetha: 1.675560
FD: 1.355000	thetha: 1.683537
FD: 1.355000	thetha: 1.674851
FD: 1.355000	thetha: 1.682828
FD: 1.355000	thetha: 1.674143
FD: 1.355000	thetha: 1.682120
FD: 1.355000	thetha: 1.673434
FD: 1.355000	thetha: 1.681412
FD: 1.355000	thetha: 1.672725
FD: 1.355000	thetha: 1.680703
FD: 1.355000	thetha: 1.672016
FD: 1.355000	thetha: 1.679995
FD: 1.355000	thetha: 1.679286
FD: 1.356000	thetha: 1.677786
FD: 1.356000	thetha: 1.669082
FD: 1.356000	thetha: 1.677076
FD: 1.356000	thetha: 1.668371
FD: 1.356000	thetha: 1.676366
FD: 1.356000	thetha: 1.667661
FD: 1.356000	thetha: 1.675656
FD: 1.356000	thetha: 1.674946
FD: 1.356000	thetha: 1.674236
FD: 1.356000	thetha: 1.673526
FD: 1.356000	thetha: 1.672816
FD: 1.356000	thetha: 1.672106
FD: 1.356000	thetha: 1.671396
FD: 1.356000	thetha: 1.679390
FD: 1.356000	thetha: 1.670686
FD: 1.356000	thetha: 1.678680
FD: 1.356000	thetha: 1.669975
FD: 1.356000	thetha: 1.677970
FD: 1.356000	thetha: 1.669265
FD: 1.356000	thetha: 1.677260
FD: 1.356000	thetha: 1.668555
FD: 1.356000	thetha: 1.676550
FD: 1.356000	thetha: 1.667845
FD: 1.356000	thetha: 1.675840
FD: 1.356000	thetha: 1.675130
FD: 1.357000	thetha: 1.673743
FD: 1.357000	thetha: 1.665020
FD: 1.357000	thetha: 1.673031
FD: 1.357000	thetha: 1.664308
FD: 1.357000	thetha: 1.672320
FD: 1.357000	thetha: 1.663596
FD: 1.357000	thetha: 1.671608
FD: 1.357000	thetha: 1.670897
FD: 1.357000	thetha: 1.670185
FD: 1.357000	thetha: 1.669474
FD: 1.357000	thetha: 1.668762
FD: 1.357000	thetha: 1.668051
FD: 1.357000	thetha: 1.667339
FD: 1.357000	thetha: 1.675349
FD: 1.357000	thetha: 1.666627
FD: 1.357000	thetha: 1.674638
FD: 1.357000	thetha: 1.665915
FD: 1.357000	thetha: 1.673927
FD: 1.357000	thetha: 1.665204
FD: 1.357000	thetha: 1.673215
FD: 1.357000	thetha: 1.664492
FD: 1.357000	thetha: 1.672504
FD: 1.357000	thetha: 1.663780
FD: 1.357000	thetha: 1.671792
FD: 1.357000	thetha: 1.671081
FD: 1.358000	thetha: 1.669803
FD: 1.358000	thetha: 1.661062
FD: 1.358000	thetha: 1.669090
FD: 1.358000	thetha: 1.660349
FD: 1.358000	thetha: 1.668377
FD: 1.358000	thetha: 1.659636
FD: 1.358000	thetha: 1.667664
FD: 1.358000	thetha: 1.666951
FD: 1.358000	thetha: 1.666238
FD: 1.358000	thetha: 1.665525
FD: 1.358000	thetha: 1.664812
FD: 1.358000	thetha: 1.664099
FD: 1.358000	thetha: 1.663386
FD: 1.358000	thetha: 1.671413
FD: 1.358000	thetha: 1.662673
FD: 1.358000	thetha: 1.670700
FD: 1.358000	thetha: 1.661960
FD: 1.358000	thetha: 1.669987
FD: 1.358000	thetha: 1.661247
FD: 1.358000	thetha: 1.669274
FD: 1.358000	thetha: 1.660533
FD: 1.358000	thetha: 1.668561
FD: 1.358000	thetha: 1.659820
FD: 1.358000	thetha: 1.667849
FD: 1.358000	thetha: 1.667136
FD: 1.359000	thetha: 1.665964
FD: 1.359000	thetha: 1.657206
FD: 1.359000	thetha: 1.665250
FD: 1.359000	thetha: 1.656491
FD: 1.359000	thetha: 1.664535
FD: 1.359000	thetha: 1.655776
FD: 1.359000	thetha: 1.663821
FD: 1.359000	thetha: 1.663107
FD: 1.359000	thetha: 1.662392
FD: 1.359000	thetha: 1.661678
FD: 1.359000	thetha: 1.660963
FD: 1.359000	thetha: 1.660249
FD: 1.359000	thetha: 1.659534
FD: 1.359000	thetha: 1.667577
FD: 1.359000	thetha: 1.658820
FD: 1.359000	thetha: 1.666863
FD: 1.359000	thetha: 1.658105
FD: 1.359000	thetha: 1.666149
FD: 1.359000	thetha: 1.657390
FD: 1.359000	thetha: 1.665434
FD: 1.359000	thetha: 1.656676
FD: 1.359000	thetha: 1.664720
FD: 1.359000	thetha: 1.655961
FD: 1.359000	thetha: 1.664006
FD: 1.359000	thetha: 1.663291
FD: 1.360000	thetha: 1.662223
FD: 1.360000	thetha: 1.653447
FD: 1.360000	thetha: 1.661507
FD: 1.360000	thetha: 1.652731
FD: 1.360000	thetha: 1.660791
FD: 1.360000	thetha: 1.652015
FD: 1.360000	thetha: 1.660076
FD: 1.360000	thetha: 1.659360
FD: 1.360000	thetha: 1.658644
FD: 1.360000	thetha: 1.657928
FD: 1.360000	thetha: 1.657212
FD: 1.360000	thetha: 1.656496
FD: 1.360000	thetha: 1.655780
FD: 1.360000	thetha: 1.663839
FD: 1.360000	thetha: 1.655064
FD: 1.360000	thetha: 1.663123
FD: 1.360000	thetha: 1.654348
FD: 1.360000	thetha: 1.662408
FD: 1.360000	thetha: 1.653632
FD: 1.360000	thetha: 1.661692
FD: 1.360000	thetha: 1.652916
FD: 1.360000	thetha: 1.660976
FD: 1.360000	thetha: 1.652200
FD: 1.360000	thetha: 1.660261
FD: 1.360000	thetha: 1.659545
FD: 1.361000	thetha: 1.658577
FD: 1.361000	thetha: 1.649784
FD: 1.361000	thetha: 1.657859
FD: 1.361000	thetha: 1.649067
FD: 1.361000	thetha: 1.657142
FD: 1.361000	thetha: 1.648349
FD: 1.361000	thetha: 1.656425
FD: 1.361000	thetha: 1.655708
FD: 1.361000	thetha: 1.654991
FD: 1.361000	thetha: 1.654274
FD: 1.361000	thetha: 1.653556
FD: 1.361000	thetha: 1.652839
FD: 1.361000	thetha: 1.652122
FD: 1.361000	thetha: 1.660196
FD: 1.361000	thetha: 1.651404
FD: 1.361000	thetha: 1.659479
FD: 1.361000	thetha: 1.650687
FD: 1.361000	thetha: 1.658762
FD: 1.361000	thetha: 1.649970
FD: 1.361000	thetha: 1.658045
FD: 1.361000	thetha: 1.649252
FD: 1.361000	thetha: 1.657328
FD: 1.361000	thetha: 1.648535
FD: 1.361000	thetha: 1.656610
FD: 1.361000	thetha: 1.655893
FD: 1.362000	thetha: 1.655023
FD: 1.362000	thetha: 1.646214
FD: 1.362000	thetha: 1.654304
FD: 1.362000	thetha: 1.645495
FD: 1.362000	thetha: 1.653586
FD: 1.362000	thetha: 1.644776
FD: 1.362000	thetha: 1.652867
FD: 1.362000	thetha: 1.652149
FD: 1.362000	thetha: 1.651430
FD: 1.362000	thetha: 1.650711
FD: 1.362000	thetha: 1.649993
FD: 1.362000	thetha: 1.649274
FD: 1.362000	thetha: 1.648555
FD: 1.362000	thetha: 1.656645
FD: 1.362000	thetha: 1.647837
FD: 1.362000	thetha: 1.655927
FD: 1.362000	thetha: 1.647118
FD: 1.362000	thetha: 1.655208
FD: 1.362000	thetha: 1.646399
FD: 1.362000	thetha: 1.654490
FD: 1.362000	thetha: 1.645680
FD: 1.362000	thetha: 1.653771
FD: 1.362000	thetha: 1.644962
FD: 1.362000	thetha: 1.653053
FD: 1.362000	thetha: 1.652334
FD: 1.363000	thetha: 1.651558
FD: 1.363000	thetha: 1.642733
FD: 1.363000	thetha: 1.650839
FD: 1.363000	thetha: 1.642013
FD: 1.363000	thetha: 1.650119
FD: 1.363000	thetha: 1.641293
FD: 1.363000	thetha: 1.649399
FD: 1.363000	thetha: 1.648679
FD: 1.363000	thetha: 1.647959
FD: 1.363000	thetha: 1.647239
FD: 1.363000	thetha: 1.646519
FD: 1.363000	thetha: 1.645799
FD: 1.363000	thetha: 1.645079
FD: 1.363000	thetha: 1.653184
FD: 1.363000	thetha: 1.644359
FD: 1.363000	thetha: 1.652464
FD: 1.363000	thetha: 1.643639
FD: 1.363000	thetha: 1.651744
FD: 1.363000	thetha: 1.642919
FD: 1.363000	thetha: 1.651025
FD: 1.363000	thetha: 1.642199
FD: 1.363000	thetha: 1.650305
FD: 1.363000	thetha: 1.641479
FD: 1.363000	thetha: 1.649585
FD: 1.363000	thetha: 1.648865
FD: 1.364000	thetha: 1.648182
FD: 1.364000	thetha: 1.639340
FD: 1.364000	thetha: 1.647460
FD: 1.364000	thetha: 1.638619
FD: 1.364000	thetha: 1.646739
FD: 1.364000	thetha: 1.637897
FD: 1.364000	thetha: 1.646018
FD: 1.364000	thetha: 1.645297
FD: 1.364000	thetha: 1.644576
FD: 1.364000	thetha: 1.643855
FD: 1.364000	thetha: 1.643133
FD: 1.364000	thetha: 1.642412
FD: 1.364000	thetha: 1.641691
FD: 1.364000	thetha: 1.649810
FD: 1.364000	thetha: 1.640969
FD: 1.364000	thetha: 1.649089
FD: 1.364000	thetha: 1.640248
FD: 1.364000	thetha: 1.648368
FD: 1.364000	thetha: 1.639527
FD: 1.364000	thetha: 1.647647
FD: 1.364000	thetha: 1.638805
FD: 1.364000	thetha: 1.646926
FD: 1.364000	thetha: 1.638084
FD: 1.364000	thetha: 1.646204
FD: 1.364000	thetha: 1.645483
FD: 1.365000	thetha: 1.644890
FD: 1.365000	thetha: 1.636033
FD: 1.365000	thetha: 1.644167
FD: 1.365000	thetha: 1.635310
